Area,Length,Points_0,Points_1,Points_2,Points_Magnitude,VertexCount,Volume,Block Number,vtkOriginalCellIds,Point ID,vtkOriginalPointIds
0,0,0.261296,0.167165,0.102439,0.32667,0,1.74163e-06,1,235116,912,305013
0,0,0.153399,0.165801,0.0844801,0.24116,0,1.55021e-06,1,235292,913,277176
0,0,0.153399,0.178482,0.0909411,0.252304,0,1.73097e-06,1,235387,914,277364
0,0,0.146296,0.177893,0.090641,0.247516,0,1.75066e-06,1,235417,915,277363
0,0,0.146296,0.165217,0.0841821,0.23619,0,1.52943e-06,1,235292,916,277175
0,0,0.153399,0.158662,0.0972283,0.24116,0,1.55021e-06,1,235292,917,305000
0,0,0.153399,0.170797,0.104664,0.252304,0,1.73097e-06,1,235387,918,305188
0,0,0.146296,0.170233,0.104319,0.247516,0,1.75066e-06,1,235417,919,305187
0,0,0.146296,0.158102,0.0968853,0.23619,0,1.52943e-06,1,235292,920,304999
0,0,0.160668,0.1664,0.084785,0.246356,0,1.59209e-06,1,235293,921,277177
0,0,0.160668,0.179085,0.0912483,0.257316,0,1.70711e-06,1,235356,922,277365
0,0,0.160668,0.159235,0.0975793,0.246356,0,1.59209e-06,1,235293,923,305001
0,0,0.160668,0.171374,0.105018,0.257316,0,1.70711e-06,1,235356,924,305189
0,0,0.168102,0.159821,0.0979383,0.25178,0,1.63465e-06,1,235294,925,305002
0,0,0.168102,0.171964,0.105379,0.262554,0,1.63465e-06,1,235294,926,305190
0,0,0.175705,0.16042,0.0983054,0.257431,0,1.67792e-06,1,235295,927,305003
0,0,0.175705,0.172567,0.105749,0.26802,0,1.67792e-06,1,235295,928,305191
0,0,0.183477,0.161032,0.0986807,0.263312,0,1.72193e-06,1,235296,929,305004
0,0,0.183477,0.173184,0.106127,0.273714,0,1.72193e-06,1,235296,930,305192
0,0,0.191419,0.161658,0.0990642,0.269422,0,1.76672e-06,1,235297,931,305005
0,0,0.191419,0.173814,0.106514,0.279638,0,1.76672e-06,1,235297,932,305193
0,0,0.199533,0.174458,0.106908,0.285794,0,1.81233e-06,1,235298,933,305194
0,0,0.20782,0.175116,0.107311,0.292183,0,1.85881e-06,1,235299,934,305195
0,0,0.216283,0.175788,0.107723,0.298804,0,1.88227e-06,1,235300,935,305196
0,0,-0.201674,0.224995,0.114641,0.323168,0,1.49538e-06,1,235401,936,277284
0,0,-0.201673,0.237857,0.121194,0.334569,0,1.65322e-06,1,235496,937,277472
0,0,-0.206759,0.237728,0.121129,0.337544,0,1.70527e-06,1,235526,938,277471
0,0,-0.206759,0.224881,0.114583,0.326267,0,1.49482e-06,1,235401,939,277283
0,0,-0.201674,0.215307,0.13194,0.323168,0,1.49538e-06,1,235401,940,305108
0,0,-0.201673,0.227615,0.139483,0.334569,0,1.65322e-06,1,235496,941,305296
0,0,-0.206759,0.227492,0.139407,0.337544,0,1.70527e-06,1,235526,942,305295
0,0,-0.206759,0.215198,0.131873,0.326267,0,1.49482e-06,1,235401,943,305107
0,0,-0.196593,0.225109,0.114699,0.320123,0,1.51419e-06,1,235402,944,277285
0,0,-0.196593,0.237986,0.12126,0.331648,0,1.61338e-06,1,235465,945,277473
0,0,-0.196593,0.215416,0.132007,0.320123,0,1.51419e-06,1,235402,946,305109
0,0,-0.196593,0.227739,0.139558,0.331648,0,1.61338e-06,1,235465,947,305297
0,0,-0.191397,0.225225,0.114758,0.317062,0,1.60303e-06,1,235403,948,277286
0,0,-0.191397,0.238118,0.121327,0.328714,0,1.60303e-06,1,235403,949,277474
0,0,-0.191397,0.215527,0.132075,0.317062,0,1.60303e-06,1,235403,950,305110
0,0,-0.191397,0.227865,0.139636,0.328714,0,1.60303e-06,1,235403,951,305298
0,0,-0.185732,0.22535,0.114822,0.313789,0,1.74552e-06,1,235404,952,277287
0,0,-0.185733,0.23826,0.1214,0.32558,0,1.74552e-06,1,235404,953,277475
0,0,-0.185732,0.215647,0.132149,0.313789,0,1.74552e-06,1,235404,954,305111
0,0,-0.185733,0.228001,0.139719,0.32558,0,1.74552e-06,1,235404,955,305299
0,0,-0.179592,0.225485,0.11489,0.310317,0,1.88939e-06,1,235405,956,277288
0,0,-0.179595,0.238413,0.121477,0.322261,0,1.88939e-06,1,235405,957,277476
0,0,-0.179592,0.215776,0.132228,0.310317,0,1.88939e-06,1,235405,958,305112
0,0,-0.179595,0.228147,0.139809,0.322261,0,1.88939e-06,1,235405,959,305300
0,0,-0.172979,0.225629,0.114964,0.306671,0,2.03195e-06,1,235406,960,277289
0,0,-0.172986,0.238576,0.121561,0.318778,0,2.03195e-06,1,235406,961,277477
0,0,-0.172979,0.215914,0.132312,0.306671,0,2.03195e-06,1,235406,962,305113
0,0,-0.172986,0.228303,0.139904,0.318778,0,2.03195e-06,1,235406,963,305301
0,0,-0.165905,0.225782,0.115042,0.302881,0,2.17017e-06,1,235407,964,277290
0,0,-0.165916,0.23875,0.121649,0.315164,0,2.17017e-06,1,235407,965,277478
0,0,-0.165905,0.21606,0.132402,0.302881,0,2.17017e-06,1,235407,966,305114
0,0,-0.165916,0.228469,0.140006,0.315164,0,2.17017e-06,1,235407,967,305302
0,0,-0.158393,0.225943,0.115124,0.298986,0,2.29868e-06,1,235408,968,277291
0,0,-0.158411,0.238932,0.121742,0.311454,0,2.29868e-06,1,235408,969,277479
0,0,-0.158393,0.216214,0.132496,0.298986,0,2.29868e-06,1,235408,970,305115
0,0,-0.158411,0.228644,0.140113,0.311454,0,2.29868e-06,1,235408,971,305303
0,0,-0.150488,0.225879,0.115091,0.294812,0,2.39448e-06,1,235409,972,277292
0,0,-0.150513,0.238893,0.121722,0.307474,0,2.39448e-06,1,235409,973,277480
0,0,-0.150488,0.216152,0.132458,0.294812,0,2.39448e-06,1,235409,974,305116
0,0,-0.150513,0.228607,0.14009,0.307474,0,2.39448e-06,1,235409,975,305304
0,0,-0.14235,0.224874,0.114579,0.289759,0,2.42011e-06,1,235410,976,277293
0,0,-0.142382,0.237929,0.121231,0.302621,0,2.42011e-06,1,235410,977,277481
0,0,-0.14235,0.215191,0.131869,0.289759,0,2.42011e-06,1,235410,978,305117
0,0,-0.142382,0.227684,0.139525,0.302621,0,2.42011e-06,1,235410,979,305305
0,0,-0.134249,0.222745,0.113494,0.283759,0,2.36674e-06,1,235411,980,277294
0,0,-0.134284,0.235857,0.120175,0.296821,0,2.36674e-06,1,235411,981,277482
0,0,-0.134249,0.213154,0.130621,0.283759,0,2.36674e-06,1,235411,982,305118
0,0,-0.134284,0.225701,0.13831,0.296821,0,2.36674e-06,1,235411,983,305306
0,0,-0.126393,0.219613,0.111899,0.276995,0,2.31797e-06,1,235412,984,277295
0,0,-0.126426,0.232796,0.118616,0.290254,0,2.31797e-06,1,235412,985,277483
0,0,-0.126393,0.210157,0.128784,0.276995,0,2.31797e-06,1,235412,986,305119
0,0,-0.126426,0.222772,0.136515,0.290254,0,2.31797e-06,1,235412,987,305307
0,0,-0.118501,0.216252,0.110186,0.270089,0,2.31204e-06,1,235413,988,277296
0,0,-0.118531,0.229509,0.116941,0.283548,0,2.31204e-06,1,235413,989,277484
0,0,-0.118501,0.20694,0.126813,0.270089,0,2.31204e-06,1,235413,990,305120
0,0,-0.118531,0.219627,0.134587,0.283548,0,2.31204e-06,1,235413,991,305308
0,0,-0.110544,0.212858,0.108457,0.263233,0,2.29842e-06,1,235414,992,277297
0,0,-0.110573,0.226192,0.11525,0.276897,0,2.29842e-06,1,235414,993,277485
0,0,-0.110544,0.203693,0.124823,0.263233,0,2.29842e-06,1,235414,994,305121
0,0,-0.110573,0.216452,0.132642,0.276897,0,2.29842e-06,1,235414,995,305309
0,0,-0.102596,0.209466,0.106728,0.256501,0,2.26306e-06,1,235415,996,277298
0,0,-0.102624,0.222875,0.11356,0.270372,0,2.41962e-06,1,235478,997,277486
0,0,-0.102596,0.200446,0.122834,0.256501,0,2.26306e-06,1,235415,998,305122
0,0,-0.102624,0.213278,0.130697,0.270372,0,2.41962e-06,1,235478,999,305310
0,0,-0.0947312,0.206106,0.105016,0.249964,0,2.2073e-06,1,235416,1000,277299
0,0,-0.0947581,0.21959,0.111887,0.264041,0,2.45087e-06,1,235511,1001,277487
0,0,-0.0947312,0.197231,0.120864,0.249964,0,2.2073e-06,1,235416,1002,305123
0,0,-0.0947581,0.210134,0.128771,0.264041,0,2.45087e-06,1,235511,1003,305311
0,0,-0.08702,0.20281,0.103337,0.243686,0,2.17453e-06,1,235417,1004,277300
0,0,-0.0870467,0.216367,0.110245,0.257965,0,2.46304e-06,1,235543,1005,277488
0,0,-0.08702,0.194077,0.118931,0.243686,0,2.17453e-06,1,235417,1006,305124
0,0,-0.0870467,0.207051,0.126881,0.257965,0,2.46304e-06,1,235543,1007,305312
0,0,0.0953317,0.173666,0.0884873,0.216975,0,1.47973e-06,1,235472,1008,277355
0,0,0.0953317,0.18812,0.0958522,0.231657,0,1.65793e-06,1,235567,1009,277543
0,0,0.0896857,0.187648,0.0956116,0.228904,0,1.67225e-06,1,235597,1010,277542
0,0,0.0896857,0.173198,0.0882487,0.214077,0,1.45687e-06,1,235472,1011,277354
0,0,0.0953317,0.166188,0.10184,0.216975,0,1.47973e-06,1,235472,1012,305179
0,0,0.0953317,0.18002,0.110316,0.231657,0,1.65793e-06,1,235567,1013,305367
0,0,0.0896857,0.179568,0.11004,0.228904,0,1.67225e-06,1,235597,1014,305366
0,0,0.0896857,0.16574,0.101566,0.214077,0,1.45687e-06,1,235472,1015,305178
0,0,0.101138,0.174148,0.0887327,0.220068,0,1.52566e-06,1,235473,1016,277356
0,0,0.101138,0.188606,0.0960995,0.234598,0,1.63855e-06,1,235536,1017,277544
0,0,0.101138,0.166649,0.102123,0.220068,0,1.52566e-06,1,235473,1018,305180
0,0,0.101138,0.180485,0.110601,0.234598,0,1.63855e-06,1,235536,1019,305368
0,0,0.107105,0.174642,0.0889848,0.22336,0,1.57202e-06,1,235474,1020,277357
0,0,0.107105,0.189105,0.0963537,0.237731,0,1.57202e-06,1,235474,1021,277545
0,0,0.107105,0.167122,0.102413,0.22336,0,1.57202e-06,1,235474,1022,305181
0,0,0.107105,0.180962,0.110894,0.237731,0,1.57202e-06,1,235474,1023,305369
0,0,0.113232,0.175151,0.0892437,0.226856,0,1.61883e-06,1,235475,1024,277358
0,0,0.113232,0.189617,0.0966148,0.241061,0,1.61883e-06,1,235475,1025,277546
0,0,0.113232,0.167609,0.102711,0.226856,0,1.61883e-06,1,235475,1026,305182
0,0,0.113232,0.181452,0.111194,0.241061,0,1.61883e-06,1,235475,1027,305370
0,0,0.119521,0.175672,0.0895095,0.23056,0,1.66615e-06,1,235476,1028,277359
0,0,0.119521,0.190143,0.0968827,0.244593,0,1.66615e-06,1,235476,1029,277547
0,0,0.119521,0.168108,0.103017,0.23056,0,1.66615e-06,1,235476,1030,305183
0,0,0.119521,0.181956,0.111503,0.244593,0,1.66615e-06,1,235476,1031,305371
0,0,0.125971,0.176207,0.089782,0.234475,0,1.71402e-06,1,235477,1032,277360
0,0,0.125971,0.190682,0.0971575,0.24833,0,1.71402e-06,1,235477,1033,277548
0,0,0.125971,0.16862,0.10333,0.234475,0,1.71402e-06,1,235477,1034,305184
0,0,0.125971,0.182472,0.111819,0.24833,0,1.71402e-06,1,235477,1035,305372
0,0,0.132583,0.176756,0.0900614,0.238604,0,1.76247e-06,1,235478,1036,277361
0,0,0.132583,0.191235,0.0974392,0.252277,0,1.76247e-06,1,235478,1037,277549
0,0,0.132583,0.169145,0.103652,0.238604,0,1.76247e-06,1,235478,1038,305185
0,0,0.132583,0.183001,0.112143,0.252277,0,1.76247e-06,1,235478,1039,305373
0,0,0.139358,0.177317,0.0903478,0.24295,0,1.81154e-06,1,235479,1040,277362
0,0,0.139358,0.191802,0.0977279,0.256436,0,1.81154e-06,1,235479,1041,277550
0,0,0.139358,0.169682,0.103981,0.24295,0,1.81154e-06,1,235479,1042,305186
0,0,0.139358,0.183543,0.112475,0.256436,0,1.81154e-06,1,235479,1043,305374
0,0,0.146296,0.192382,0.0980235,0.26081,0,1.86128e-06,1,235480,1044,277551
0,0,0.146296,0.184098,0.112815,0.26081,0,1.86128e-06,1,235480,1045,305375
0,0,0.153399,0.192976,0.0983261,0.265404,0,1.91174e-06,1,235481,1046,277552
0,0,0.153399,0.184666,0.113164,0.265404,0,1.91174e-06,1,235481,1047,305376
0,0,0.160668,0.193584,0.0986358,0.270218,0,1.93714e-06,1,235482,1048,277553
0,0,0.160668,0.185248,0.11352,0.270218,0,1.93714e-06,1,235482,1049,305377
0,0,-0.281232,0.235825,0.120159,0.38619,0,1.98089e-06,1,235575,1050,277457
0,0,-0.281232,0.250253,0.12751,0.397463,0,2.19454e-06,1,235670,1051,277645
0,0,-0.286989,0.250085,0.127425,0.401425,0,2.28991e-06,1,235700,1052,277644
0,0,-0.286989,0.235677,0.120083,0.39029,0,1.99292e-06,1,235575,1053,277456
0,0,-0.281232,0.22567,0.138291,0.38619,0,1.98089e-06,1,235575,1054,305281
0,0,-0.281232,0.239477,0.146752,0.397463,0,2.19454e-06,1,235670,1055,305469
0,0,-0.286989,0.239316,0.146653,0.401425,0,2.28991e-06,1,235700,1056,305468
0,0,-0.286989,0.225529,0.138204,0.39029,0,1.99292e-06,1,235575,1057,305280
0,0,-0.275557,0.235971,0.120233,0.38219,0,1.95767e-06,1,235576,1058,277458
0,0,-0.275556,0.250418,0.127595,0.3936,0,2.16887e-06,1,235671,1059,277646
0,0,-0.275557,0.22581,0.138376,0.38219,0,1.95767e-06,1,235576,1060,305282
0,0,-0.275556,0.239635,0.146849,0.3936,0,2.16887e-06,1,235671,1061,305470
0,0,-0.269957,0.236114,0.120306,0.378286,0,1.93617e-06,1,235577,1062,277459
0,0,-0.269956,0.250582,0.127678,0.389832,0,2.07963e-06,1,235640,1063,277647
0,0,-0.269957,0.225947,0.138461,0.378286,0,1.93617e-06,1,235577,1064,305283
0,0,-0.269956,0.239792,0.146944,0.389832,0,2.07963e-06,1,235640,1065,305471
0,0,-0.264427,0.236256,0.120378,0.374472,0,1.91638e-06,1,235578,1066,277460
0,0,-0.264427,0.250742,0.12776,0.386155,0,1.91638e-06,1,235578,1067,277648
0,0,-0.264427,0.226083,0.138544,0.374472,0,1.91638e-06,1,235578,1068,305284
0,0,-0.264427,0.239946,0.147039,0.386155,0,1.91638e-06,1,235578,1069,305472
0,0,-0.258962,0.236396,0.12045,0.370746,0,1.8983e-06,1,235579,1070,277461
0,0,-0.258962,0.250901,0.127841,0.382565,0,1.8983e-06,1,235579,1071,277649
0,0,-0.258962,0.226217,0.138626,0.370746,0,1.8983e-06,1,235579,1072,305285
0,0,-0.258962,0.240098,0.147132,0.382565,0,1.8983e-06,1,235579,1073,305473
0,0,-0.253557,0.236535,0.12052,0.367103,0,1.88191e-06,1,235580,1074,277462
0,0,-0.253557,0.251058,0.127921,0.379058,0,1.88191e-06,1,235580,1075,277650
0,0,-0.253557,0.226349,0.138707,0.367103,0,1.88191e-06,1,235580,1076,305286
0,0,-0.253557,0.240248,0.147224,0.379058,0,1.88191e-06,1,235580,1077,305474
0,0,-0.248206,0.236671,0.12059,0.363541,0,1.86721e-06,1,235581,1078,277463
0,0,-0.248206,0.251214,0.128,0.375631,0,1.86721e-06,1,235581,1079,277651
0,0,-0.248206,0.22648,0.138787,0.363541,0,1.86721e-06,1,235581,1080,305287
0,0,-0.248206,0.240397,0.147315,0.375631,0,1.86721e-06,1,235581,1081,305475
0,0,-0.242905,0.236807,0.120659,0.360054,0,1.8542e-06,1,235582,1082,277464
0,0,-0.242905,0.251368,0.128078,0.37228,0,1.8542e-06,1,235582,1083,277652
0,0,-0.242905,0.22661,0.138867,0.360054,0,1.8542e-06,1,235582,1084,305288
0,0,-0.242905,0.240544,0.147405,0.37228,0,1.8542e-06,1,235582,1085,305476
0,0,-0.237648,0.236941,0.120728,0.356641,0,1.84288e-06,1,235583,1086,277465
0,0,-0.237648,0.25152,0.128156,0.369003,0,1.84288e-06,1,235583,1087,277653
0,0,-0.237648,0.226739,0.138946,0.356641,0,1.84288e-06,1,235583,1088,305289
0,0,-0.237648,0.24069,0.147495,0.369003,0,1.84288e-06,1,235583,1089,305477
0,0,-0.232431,0.237074,0.120795,0.353299,0,1.83325e-06,1,235584,1090,277466
0,0,-0.232431,0.251671,0.128233,0.365795,0,1.83325e-06,1,235584,1091,277654
0,0,-0.232431,0.226866,0.139024,0.353299,0,1.83325e-06,1,235584,1092,305290
0,0,-0.232431,0.240834,0.147583,0.365795,0,1.83325e-06,1,235584,1093,305478
0,0,-0.227248,0.237207,0.120863,0.350023,0,1.82531e-06,1,235585,1094,277467
0,0,-0.227247,0.251821,0.128309,0.362655,0,1.82531e-06,1,235585,1095,277655
0,0,-0.227248,0.226993,0.139101,0.350023,0,1.82531e-06,1,235585,1096,305291
0,0,-0.227247,0.240978,0.147671,0.362655,0,1.82531e-06,1,235585,1097,305479
0,0,-0.222094,0.237338,0.12093,0.346813,0,1.81906e-06,1,235586,1098,277468
0,0,-0.222094,0.25197,0.128385,0.359579,0,1.81906e-06,1,235586,1099,277656
0,0,-0.222094,0.227118,0.139178,0.346813,0,1.81906e-06,1,235586,1100,305292
0,0,-0.222094,0.24112,0.147759,0.359579,0,1.81906e-06,1,235586,1101,305480
0,0,-0.216964,0.237469,0.120996,0.343664,0,1.8145e-06,1,235587,1102,277469
0,0,-0.216964,0.252118,0.128461,0.356566,0,1.8145e-06,1,235587,1103,277657
0,0,-0.216964,0.227243,0.139255,0.343664,0,1.8145e-06,1,235587,1104,305293
0,0,-0.216964,0.241262,0.147846,0.356566,0,1.8145e-06,1,235587,1105,305481
0,0,-0.211854,0.237599,0.121063,0.340575,0,1.81164e-06,1,235588,1106,277470
0,0,-0.211854,0.252266,0.128536,0.353612,0,1.81164e-06,1,235588,1107,277658
0,0,-0.211854,0.227368,0.139331,0.340575,0,1.81164e-06,1,235588,1108,305294
0,0,-0.211854,0.241403,0.147932,0.353612,0,1.81164e-06,1,235588,1109,305482
0,0,-0.206759,0.252413,0.128611,0.350717,0,1.81049e-06,1,235589,1110,277659
0,0,-0.206759,0.241544,0.148018,0.350717,0,1.81049e-06,1,235589,1111,305483
0,0,-0.201673,0.252559,0.128685,0.347877,0,1.81105e-06,1,235590,1112,277660
0,0,-0.201673,0.241684,0.148104,0.347877,0,1.81105e-06,1,235590,1113,305484
0,0,-0.196592,0.252706,0.12876,0.345091,0,1.81177e-06,1,235591,1114,277661
0,0,-0.196592,0.241824,0.14819,0.345091,0,1.81177e-06,1,235591,1115,305485
0,0,-0.094789,0.235002,0.11974,0.280265,0,2.69445e-06,1,235605,1116,277675
0,0,-0.102655,0.238201,0.12137,0.286371,0,2.73273e-06,1,235605,1117,277674
0,0,-0.094789,0.224883,0.137808,0.280265,0,2.69445e-06,1,235605,1118,305499
0,0,-0.102655,0.227945,0.139685,0.286372,0,2.73273e-06,1,235605,1119,305498
0,0,-0.0870772,0.231863,0.11814,0.274409,0,2.6073e-06,1,235606,1120,277676
0,0,-0.0870772,0.221879,0.135968,0.274409,0,2.6073e-06,1,235606,1121,305500
0,0,-0.0795543,0.213235,0.108649,0.252196,0,2.50066e-06,1,235607,1122,277489
0,0,-0.0795848,0.228813,0.116586,0.268852,0,2.50066e-06,1,235607,1123,277677
0,0,-0.0795543,0.204053,0.125044,0.252196,0,2.50066e-06,1,235607,1124,305313
0,0,-0.0795848,0.21896,0.134179,0.268852,0,2.50066e-06,1,235607,1125,305501
0,0,-0.0723384,0.210218,0.107111,0.246773,0,2.37808e-06,1,235608,1126,277490
0,0,-0.0723691,0.225874,0.115088,0.263631,0,2.37808e-06,1,235608,1127,277678
0,0,-0.0723384,0.201166,0.123275,0.246773,0,2.37808e-06,1,235608,1128,305314
0,0,-0.0723691,0.216148,0.132455,0.263631,0,2.37808e-06,1,235608,1129,305502
0,0,-0.0654475,0.207336,0.105643,0.241727,0,2.24332e-06,1,235609,1130,277491
0,0,-0.0654784,0.223067,0.113658,0.258775,0,2.24332e-06,1,235609,1131,277679
0,0,-0.0654475,0.198408,0.121585,0.241727,0,2.24332e-06,1,235609,1132,305315
0,0,-0.0654784,0.213462,0.13081,0.258775,0,2.24332e-06,1,235609,1133,305503
0,0,-0.0589199,0.204607,0.104253,0.237074,0,2.10018e-06,1,235610,1134,277492
0,0,-0.0589509,0.220409,0.112304,0.254298,0,2.10018e-06,1,235610,1135,277680
0,0,-0.0589199,0.195797,0.119984,0.237074,0,2.10018e-06,1,235610,1136,305316
0,0,-0.0589509,0.210919,0.129251,0.254298,0,2.10018e-06,1,235610,1137,305504
0,0,-0.0527837,0.202043,0.102946,0.23282,0,1.95227e-06,1,235611,1138,277493
0,0,-0.0528147,0.217912,0.111032,0.250206,0,1.95227e-06,1,235611,1139,277681
0,0,-0.0527837,0.193343,0.118481,0.23282,0,1.95227e-06,1,235611,1140,305317
0,0,-0.0528147,0.208529,0.127786,0.250206,0,1.95227e-06,1,235611,1141,305505
0,0,-0.0470567,0.19965,0.101727,0.228961,0,1.80289e-06,1,235612,1142,277494
0,0,-0.0470875,0.215582,0.109845,0.246493,0,1.80289e-06,1,235612,1143,277682
0,0,-0.0470567,0.191054,0.117078,0.228961,0,1.80289e-06,1,235612,1144,305318
0,0,-0.0470875,0.206299,0.12642,0.246493,0,1.80289e-06,1,235612,1145,305506
0,0,-0.0417476,0.197434,0.100598,0.225484,0,1.65489e-06,1,235613,1146,277495
0,0,-0.0417779,0.213424,0.108745,0.243147,0,1.65489e-06,1,235613,1147,277683
0,0,-0.0417476,0.188933,0.115778,0.225484,0,1.65489e-06,1,235613,1148,305319
0,0,-0.0417779,0.204234,0.125155,0.243147,0,1.65489e-06,1,235613,1149,305507
0,0,-0.0368564,0.195394,0.0995585,0.222372,0,1.51066e-06,1,235614,1150,277496
0,0,-0.036886,0.211438,0.107733,0.240152,0,1.60244e-06,1,235677,1151,277684
0,0,-0.0368564,0.186981,0.114582,0.222372,0,1.51066e-06,1,235614,1152,305320
0,0,-0.036886,0.202333,0.12399,0.240152,0,1.60244e-06,1,235677,1153,305508
0,0,-0.032376,0.193528,0.0986073,0.219601,0,1.37207e-06,1,235615,1154,277497
0,0,-0.0324046,0.20962,0.106807,0.237483,0,1.53747e-06,1,235710,1155,277685
0,0,-0.032376,0.185194,0.113487,0.219601,0,1.37207e-06,1,235615,1156,305321
0,0,-0.0324046,0.200594,0.122924,0.237483,0,1.53747e-06,1,235710,1157,305509
0,0,-0.0282935,0.191828,0.0977415,0.217145,0,1.30439e-06,1,235616,1158,277498
0,0,-0.0283208,0.207965,0.105964,0.235117,0,1.46221e-06,1,235742,1159,277686
0,0,-0.0282935,0.183568,0.112491,0.217145,0,1.30439e-06,1,235616,1160,305322
0,0,-0.0283208,0.19901,0.121954,0.235117,0,1.46221e-06,1,235742,1161,305510
0,0,0.031044,0.182746,0.0931137,0.207437,0,1.06647e-06,1,235647,1162,277529
0,0,0.031044,0.199217,0.101506,0.225732,0,1.19904e-06,1,235742,1163,277717
0,0,0.0276999,0.198935,0.101363,0.224982,0,1.18789e-06,1,235772,1164,277716
0,0,0.0276999,0.182466,0.0929713,0.206652,0,1.0388e-06,1,235647,1165,277528
0,0,0.031044,0.174877,0.107165,0.207437,0,1.06647e-06,1,235647,1166,305353
0,0,0.031044,0.190639,0.116824,0.225732,0,1.19904e-06,1,235742,1167,305541
0,0,0.0276999,0.190369,0.116658,0.224982,0,1.18789e-06,1,235772,1168,305540
0,0,0.0276999,0.174609,0.107001,0.206652,0,1.0388e-06,1,235647,1169,305352
0,0,0.0345604,0.18304,0.0932635,0.208317,0,1.12165e-06,1,235648,1170,277530
0,0,0.0345604,0.199514,0.101657,0.226571,0,1.20313e-06,1,235711,1171,277718
0,0,0.0345604,0.175158,0.107337,0.208317,0,1.12165e-06,1,235648,1172,305354
0,0,0.0345604,0.190923,0.116998,0.226571,0,1.20313e-06,1,235711,1173,305542
0,0,0.0382471,0.183348,0.0934205,0.209301,0,1.17657e-06,1,235649,1174,277531
0,0,0.0382471,0.199825,0.101816,0.227507,0,1.17657e-06,1,235649,1175,277719
0,0,0.0382471,0.175453,0.107518,0.209301,0,1.17657e-06,1,235649,1176,305355
0,0,0.0382471,0.191221,0.11718,0.227507,0,1.17657e-06,1,235649,1177,305543
0,0,0.0421027,0.18367,0.0935847,0.210394,0,1.23128e-06,1,235650,1178,277532
0,0,0.0421027,0.20015,0.101982,0.228546,0,1.23128e-06,1,235650,1179,277720
0,0,0.0421027,0.175762,0.107707,0.210394,0,1.23128e-06,1,235650,1180,305356
0,0,0.0421027,0.191532,0.117371,0.228546,0,1.23128e-06,1,235650,1181,305544
0,0,0.0461254,0.184007,0.093756,0.211604,0,1.28586e-06,1,235651,1182,277533
0,0,0.0461254,0.20049,0.102155,0.229694,0,1.28586e-06,1,235651,1183,277721
0,0,0.0461254,0.176083,0.107904,0.211604,0,1.28586e-06,1,235651,1184,305357
0,0,0.0461254,0.191857,0.11757,0.229694,0,1.28586e-06,1,235651,1185,305545
0,0,0.0503141,0.184357,0.0939345,0.212938,0,1.34035e-06,1,235652,1186,277534
0,0,0.0503141,0.200843,0.102335,0.230959,0,1.34035e-06,1,235652,1187,277722
0,0,0.0503141,0.176418,0.108109,0.212938,0,1.34035e-06,1,235652,1188,305358
0,0,0.0503141,0.192195,0.117777,0.230959,0,1.34035e-06,1,235652,1189,305546
0,0,0.0546675,0.184721,0.0941199,0.214403,0,1.39481e-06,1,235653,1190,277535
0,0,0.0546676,0.20121,0.102522,0.232347,0,1.39481e-06,1,235653,1191,277723
0,0,0.0546675,0.176767,0.108323,0.214403,0,1.39481e-06,1,235653,1192,305359
0,0,0.0546676,0.192546,0.117993,0.232347,0,1.39481e-06,1,235653,1193,305547
0,0,0.0591847,0.185098,0.0943123,0.216007,0,1.44931e-06,1,235654,1194,277536
0,0,0.0591847,0.201592,0.102716,0.233865,0,1.44931e-06,1,235654,1195,277724
0,0,0.0591847,0.177128,0.108544,0.216007,0,1.44931e-06,1,235654,1196,305360
0,0,0.0591847,0.192911,0.118216,0.233865,0,1.44931e-06,1,235654,1197,305548
0,0,0.0638647,0.18549,0.0945117,0.217756,0,1.50389e-06,1,235655,1198,277537
0,0,0.0638647,0.201987,0.102917,0.235519,0,1.50389e-06,1,235655,1199,277725
0,0,0.0638647,0.177502,0.108774,0.217756,0,1.50389e-06,1,235655,1200,305361
0,0,0.0638647,0.193289,0.118448,0.235519,0,1.50389e-06,1,235655,1201,305549
0,0,0.0687068,0.185894,0.0947179,0.219656,0,1.55862e-06,1,235656,1202,277538
0,0,0.0687068,0.202395,0.103125,0.237317,0,1.55862e-06,1,235656,1203,277726
0,0,0.0687068,0.17789,0.109011,0.219656,0,1.55862e-06,1,235656,1204,305362
0,0,0.0687068,0.19368,0.118687,0.237317,0,1.55862e-06,1,235656,1205,305550
0,0,0.0737103,0.186313,0.0949311,0.221715,0,1.61353e-06,1,235657,1206,277539
0,0,0.0737103,0.202817,0.103341,0.239264,0,1.61353e-06,1,235657,1207,277727
0,0,0.0737103,0.17829,0.109256,0.221715,0,1.61353e-06,1,235657,1208,305363
0,0,0.0737103,0.194084,0.118935,0.239264,0,1.61353e-06,1,235657,1209,305551
0,0,0.0788749,0.186745,0.0951511,0.223939,0,1.66869e-06,1,235658,1210,277540
0,0,0.0788749,0.203253,0.103563,0.241368,0,1.66869e-06,1,235658,1211,277728
0,0,0.0788749,0.178703,0.10951,0.223939,0,1.66869e-06,1,235658,1212,305364
0,0,0.0788749,0.194501,0.11919,0.241368,0,1.66869e-06,1,235658,1213,305552
0,0,0.0842001,0.18719,0.095378,0.226333,0,1.72414e-06,1,235659,1214,277541
0,0,0.0842001,0.203702,0.103792,0.243633,0,1.72414e-06,1,235659,1215,277729
