"Points:0","Points:1","Points:2"
0.34073,0.13154,-0.0011479
0.34549,0.13216,0.0011533
0.34549,0.13216,-0.0011533
0.35024,0.13285,0.0011594
0.35024,0.13285,-0.0011594
0.35498,0.13361,0.001166
0.35498,0.13361,-0.001166
0.35971,0.13444,0.0011733
0.35971,0.13444,-0.0011733
0.36443,0.13534,0.0011811
0.36443,0.13534,-0.0011811
0.36913,0.13631,0.0011896
0.36913,0.13631,-0.0011896
0.37382,0.13735,0.0011986
0.37382,0.13735,-0.0011986
0.37849,0.13845,0.0012083
0.37849,0.13845,-0.0012083
0.38315,0.13963,0.0012185
0.38315,0.13963,-0.0012185
0.38778,0.14087,0.0012293
0.38778,0.14087,-0.0012293
0.3924,0.14218,0.0012408
0.3924,0.14218,-0.0012408
0.397,0.14356,0.0012528
0.397,0.14356,-0.0012528
0.40158,0.145,0.0012654
0.40158,0.145,-0.0012654
0.40614,0.14651,0.0012786
0.40614,0.14651,-0.0012786
0.41067,0.14809,0.0012923
0.41067,0.14809,-0.0012923
0.41518,0.14973,0.0013067
0.41518,0.14973,-0.0013067
0.41967,0.15144,0.0013216
0.41967,0.15144,-0.0013216
0.42413,0.15322,0.0013371
0.42413,0.15322,-0.0013371
0.42858,0.15503,0.0013529
0.42858,0.15503,-0.0013529
0.43307,0.15673,0.0013677
0.43307,0.15673,-0.0013677
0.43762,0.15827,0.0013812
0.43762,0.15827,-0.0013812
0.44221,0.15965,0.0013932
0.44221,0.15965,-0.0013932
0.44685,0.16088,0.0014039
0.44685,0.16088,-0.0014039
0.45154,0.16194,0.0014132
0.45154,0.16194,-0.0014132
0.45625,0.16285,0.0014211
0.45625,0.16285,-0.0014211
0.46099,0.16359,0.0014276
0.46099,0.16359,-0.0014276
0.46576,0.16417,0.0014327
0.46576,0.16417,-0.0014327
0.47054,0.16459,0.0014363
0.47054,0.16459,-0.0014363
0.47534,0.16484,0.0014385
0.47534,0.16484,-0.0014385
0.48014,0.16493,0.0014393
0.48014,0.16493,-0.0014393
0.48494,0.16485,0.0014386
0.48494,0.16485,-0.0014386
0.48973,0.16461,0.0014365
0.48973,0.16461,-0.0014365
0.49452,0.16421,0.001433
0.49452,0.16421,-0.001433
0.49928,0.16364,0.0014281
0.49928,0.16364,-0.0014281
0.50403,0.16291,0.0014217
0.50403,0.16291,-0.0014217
0.50875,0.16206,0.0014143
0.50875,0.16206,-0.0014143
0.51348,0.16121,0.0014068
0.51348,0.16121,-0.0014068
0.5182,0.16036,0.0013994
0.5182,0.16036,-0.0013994
0.52293,0.15951,0.001392
0.52293,0.15951,-0.001392
0.52766,0.15866,0.0013846
0.52766,0.15866,-0.0013846
0.53238,0.15781,0.0013772
0.53238,0.15781,-0.0013772
0.53711,0.15696,0.0013697
0.53711,0.15696,-0.0013697
0.54183,0.15611,0.0013623
0.54183,0.15611,-0.0013623
0.54656,0.15526,0.0013549
0.54656,0.15526,-0.0013549
0.55128,0.15441,0.0013475
0.55128,0.15441,-0.0013475
0.55552,0.15364,0.0013408
0.55552,0.15364,-0.0013408
0.55975,0.15288,0.0013342
0.55975,0.15288,-0.0013342
0.56399,0.15212,0.0013275
0.56399,0.15212,-0.0013275
0.56822,0.15136,0.0013209
0.56822,0.15136,-0.0013209
0.57246,0.1506,0.0013142
0.57246,0.1506,-0.0013142
0.5767,0.14983,0.0013076
0.5767,0.14983,-0.0013076
0.58093,0.14907,0.0013009
0.58093,0.14907,-0.0013009
0.58506,0.14786,0.0012903
0.58506,0.14786,-0.0012903
0.58918,0.1466,0.0012794
0.58918,0.1466,-0.0012794
0.59329,0.14535,0.0012684
0.59329,0.14535,-0.0012684
0.59741,0.1441,0.0012575
0.59741,0.1441,-0.0012575
0.60153,0.14284,0.0012466
0.60153,0.14284,-0.0012466
0.60565,0.14159,0.0012356
0.60565,0.14159,-0.0012356
0.60976,0.14033,0.0012247
0.60976,0.14033,-0.0012247
0.61388,0.13908,0.0012137
