temperature,pressure
394.049,184.271
436.384,233.637
349.566,133.605
469.674,274.956
415.904,209.46
371.649,158.705
454.616,255.896
236.952,10.3459
491.286,303.905
419.225,213.574
480.995,289.826
241.663,14.449
256.737,29.4163
472.405,278.631
319.097,99.8877
397.27,188.228
472.405,278.631
419.225,213.574
397.27,188.228
341.91,124.18
354.954,140.208
322.484,102.274
494.138,308.247
352.236,136.88
422.526,217.675
377.682,166.066
442.924,241.858
494.138,308.247
230.459,5.31338
477.487,285.503
279.64,54.3907
326.566,107.335
279.641,54.3907
495.351,310.076
446.123,245.92
477.487,285.503
406.928,200.056
449.273,249.949
308.351,86.7854
488.981,301.129
232.502,6.46499
488.981,301.129
497.42,313.123
262.842,35.8479
432.293,229.854
452.369,253.935
257.079,29.5869
363.336,150.425
363.336,150.425
469.275,275.025
413.34,207.861
455.411,257.87
471.926,278.577
366.187,153.882
438.681,237.832
499.091,315.479
369.058,157.354
458.391,261.744
416.534,211.734
474.473,282.025
474.473,282.025
438.681,237.832
438.681,237.832
499.091,315.479
265.131,38.233
236.843,19.2621
275.063,44.1644
242.142,20.7114
281.573,49.2693
247.659,25.131
253.46,28.8295
265.167,38.233
278.95,47.5344
242.142,20.7114
277.843,46.3891
279.167,47.5344
286.553,52.4483
286.469,52.4483
267.036,38.6499
286.994,52.4483
280.385,48.2563
252.802,28.9435
282.271,49.6817
285.537,51.1909
275.924,45.48
251.232,26.7052
288.136,53.4189
277.882,46.3891
286.796,52.5328
249.194,24.8183
288.135,53.4189
251.918,26.7478
287.824,52.9643
267.276,38.7771
246.507,23.144
271.335,41.5003
277.068,44.9431
288.99,53.8726
283.547,49.6025
291.405,54.9738
281.933,48.9139
291.268,54.775
289.96,54.3205
256.291,29.3545
292.345,55.4836
291.832,55.2603
272.458,41.8915
291.83,55.2603
251.592,26.7061
288.16,52.4884
270.71,40.0082
277.798,45.2641
287.475,52.0174
291.83,55.2603
245.921,21.9507
293.74,56.3398
291.275,54.775
282.455,48.3923
271.279,40.3365
281.645,47.9739
250.374,25.201
279.829,46.4766
293.74,56.3398
292.233,55.3115
283.183,48.8536
293.82,56.3398
293.745,56.3398
293.74,56.3398
297.177,58.3608
294.233,56.6445
294.692,56.9542
292.354,55.299
292.907,55.299
276.796,44.3082
294.712,56.9542
246.139,22.0672
286.763,51.4022
286.194,51.1624
293.908,56.3398
294.124,56.5414
294.202,56.6961
295.891,57.6261
237.654,15.9984
281.45,47.4909
291.06,54.1974
295.534,57.2441
283.882,49.3616
278.653,45.8605
297.713,59.1623
297.713,59.1623
297.228,58.8238
246.554,22.2854
296.964,58.011
290.791,54.1974
298.743,60.0342
298.748,60.0342
299.833,60.9793
282.619,48.6597
298.104,59.7478
258.293,30.8774
299.833,60.9793
291.849,55.5975
299.833,60.9793
274.93,42.889
297.451,59.2694
297.77,59.1623
284.079,49.9848
299.833,60.9793
299.709,60.6166
262.117,33.7306
258.588,31.1313
300.93,62.0001
287.782,52.5918
261.415,33.1583
300.93,62.0001
301.958,62.7083
302.094,63.1002
302.094,63.1002
299.277,61.3304
296.371,59.1765
303.141,64.1089
292.761,56.4918
303.278,64.283
303.278,64.283
299.481,60.7221
302.594,64.1089
301.57,63.706
303.971,65.1262
286.348,52.3701
304.691,65.5523
299.229,61.3783
303.82,65.4053
281.991,49.2638
305.831,66.9104
271.847,41.3692
305.817,66.9104
281.993,49.2638
305.108,66.7898
303.82,65.4053
276.834,45.2431
277.433,45.9743
305.849,66.9104
308.565,69.8944
266.751,37.2909
301.57,63.706
301.408,63.9098
295.723,59.5979
268.161,38.7793
263.834,34.0516
277.447,45.9743
308.561,69.8944
306.431,68.2617
307.929,69.4115
236.667,14.9331
308.563,69.8944
308.562,69.8944
305.275,66.7898
309.365,71.0111
278.052,46.7674
263.855,35.7379
309.339,69.8944
293.132,58.3464
298.988,63.4147
311.514,73.2069
307.838,69.8164
289.943,56.5146
309.502,71.4453
308.8,71.0856
305.115,69.8575
313.072,74.9643
304.531,68.2872
312.371,74.4229
313.164,74.9643
285.77,54.1214
280.005,49.4004
305.953,69.8575
285.82,54.1214
314.669,76.7756
314.669,76.7756
313.937,76.2138
285.77,54.1214
302.805,67.7504
312.019,74.4611
316.337,78.633
276.669,45.6419
318.027,80.5342
312.505,76.1987
318.027,80.5342
257.531,31.7111
269.765,41.2937
319.791,82.4828
317.074,80.3486
300.653,67.5519
319.791,82.4828
306.406,72.2741
311.494,76.4102
321.606,84.489
271.159,43.1384
294.503,62.4656
319.791,82.4828
315.672,79.7734
246.329,22.5752
306.406,72.2741
318.785,82.2577
318.785,82.2577
320.764,83.826
321.606,84.489
323.492,86.5686
251.182,26.5356
314.566,79.8867
318.799,82.2577
262.147,35.7827
317.34,81.6309
309.149,75.3999
314.566,79.8867
284.204,54.6268
319.063,83.555
284.244,54.6268
325.441,88.7395
319.066,83.555
325.441,88.7395
322.389,86.279
325.441,88.7395
290.581,59.2685
284.944,55.4827
324.292,88.4255
327.471,91.0199
324.292,88.4255
324.292,88.4255
306.031,73.1987
312.04,78.729
329.576,93.4268
322.644,87.668
254.834,29.7229
329.576,93.4268
328.315,93.069
313.561,80.5026
263.082,36.848
244.435,20.7835
330.063,93.4268
273.582,45.9702
328.583,92.6079
328.315,93.069
331.775,95.9746
246.798,23.1298
315.129,82.3634
321.342,87.7557
258.959,33.1353
287.261,58.1974
334.062,98.6751
330.445,95.5912
288.068,59.1691
294.563,64.6702
323.192,89.9826
335.313,100.553
316.595,82.3634
336.452,101.536
336.452,101.536
323.192,89.9826
332.667,98.2583
311.039,79.7559
334.977,101.073
338.942,104.561
338.942,104.561
337.746,103.513
288.897,60.1734
320.166,88.5163
338.942,104.561
296.577,67.1224
312.525,81.5867
247.099,23.3852
312.997,81.5867
332.926,100.034
327.094,94.7803
297.624,68.4128
297.627,68.4128
335.226,102.897
259.783,34.314
344.255,111.097
329.15,97.3462
347.087,114.601
270.227,43.5333
347.087,114.601
347.087,114.601
347.087,114.601
337.618,105.882
347.087,114.601
342.498,110.384
333.491,102.787
245.268,21.8662
345.209,113.758
345.209,113.758
350.038,118.253
325.727,95.4875
308.481,79.2552
350.038,118.253
350.038,118.253
317.397,87.5045
308.818,79.2552
340.098,108.983
353.117,122.046
353.117,122.046
342.675,112.19
335.78,105.646
284.484,57.0129
271.371,44.9386
351.57,120.593
329.747,100.506
320.644,91.7426
293.315,65.5497
311.127,82.7476
241.565,18.6605
356.322,125.974
338.28,108.582
322.419,93.9223
357.933,128.375
303.267,75.3465
359.661,130.035
359.661,130.035
357.933,128.375
359.661,130.035
219.076,1.29887
219.079,1.29803
219.194,1.30204
219.062,1.39019
226.394,12.0494
224.586,10.9716
219.373,3.98514
219.198,1.8829
227.173,9.08724
231.774,11.8215
219.691,2.31197
219.405,1.31157
225.918,7.16891
219.279,1.30117
234.016,13.3223
227.985,8.24829
226.997,9.3838
228.367,11.6186
227.975,8.6551
226.985,9.3838
220.358,2.46011
219.59,1.32047
219.602,1.43644
233.182,13.4096
228.032,14.4571
222.574,4.10726
230.275,9.80035
231.646,11.8269
237.147,15.1987
230.889,12.3861
234.891,13.3523
234.524,13.3686
232.6,11.4759
229.922,7.99405
239.371,16.8557
422.431,221.316
505.741,326.55
464.392,272.787
506.742,327.983
503.921,324.127
504.253,324.614
506.838,328.156
506.087,327.102
490.527,306.556
506.243,327.353
507.263,328.809
490.527,306.556
504.84,325.485
494.203,311.531
369.853,160.181
496.212,314.273
503.413,323.799
505.966,327.209
507.626,329.642
507.454,329.334
484.069,298.547
506.147,327.496
485.677,300.7
420.032,218.563
497.92,316.62
423.172,222.335
506.477,328.027
488.573,304.594
506.628,328.277
387.303,179.998
342.14,128.274
507.734,329.892
507.801,330.082
342.14,128.274
491.072,307.984
505.513,326.932
507.949,330.418
507.961,330.427
502.567,323.19
508.002,330.521
507.974,330.539
508.069,330.746
482.942,298.173
406.969,202.981
498.029,317.759
504.431,326.067
498.659,318.704
455.277,262.664
455.319,262.664
505.087,327.17
505.087,327.17
508.728,332.27
508.831,332.497
508.071,331.582
489.482,307.713
509.247,333.488
491.241,310.512
509.659,334.624
592.337,595.199
593.301,599.468
592.758,595.641
591.824,595.391
592.748,598.356
591.728,595.012
591.375,593.803
592.337,595.199
591.307,593.06
591.815,592.596
590.254,589.889
590.263,589.926
590.109,589.379
589.865,588.329
589.713,587.975
589.929,586.448
589.408,586.878
589.117,585.827
586.047,570.503
586.655,575.769
588.85,584.912
588.864,584.938
587.448,579.714
587.159,578.735
587.059,577.103
587.966,581.768
588.101,582.234
586.166,574.218
587.914,581.552
586.28,575.756
586.226,575.567
585.921,573.592
586.37,576.006
587.247,579.209
586.836,574.89
587.148,578.857
586.788,577.597
586.961,575.856
586.352,576.0
586.453,576.418
586.685,577.231
587.002,578.335
586.396,576.166
586.909,578.007
586.757,577.475
586.369,575.911
586.527,576.668
586.599,576.917
586.631,577.028
586.444,576.237
586.561,576.786
586.582,576.856
586.492,576.514
586.612,576.958
586.892,576.554
586.534,576.684
586.525,576.641
586.561,576.778
586.842,576.654
586.549,576.735
586.571,576.813
586.557,576.763
586.572,576.742
586.708,576.749
586.574,576.818
586.563,576.783
586.566,576.792
586.566,576.789
586.56,576.773
596.629,605.378
595.996,603.284
596.36,604.507
594.585,601.308
593.5,600.062
595.111,603.22
597.828,608.89
593.308,600.007
593.986,601.905
592.811,598.746
593.126,599.813
593.126,599.813
592.385,597.359
592.944,599.251
592.385,597.359
593.185,600.166
593.475,601.14
594.638,604.305
593.578,601.531
595.8,607.242
593.676,601.897
593.767,602.239
594.74,604.665
593.182,600.339
592.931,599.444
596.543,607.887
593.289,600.721
594.656,604.953
593.023,599.769
592.668,598.5
593.062,599.902
595.17,606.08
593.062,599.906
596.643,608.066
595.816,607.265
593.052,599.873
592.723,598.705
597.852,608.467
593.65,601.951
595.228,606.141
594.103,603.387
595.152,605.839
593.17,600.272
594.365,604.067
592.945,599.472
593.404,601.039
592.616,598.302
592.359,597.384
592.997,599.611
595.422,605.797
593.071,599.832
592.443,597.67
594.39,603.153
592.609,598.177
593.903,601.492
594.294,601.886
593.213,599.653
576.864,531.633
593.056,592.768
582.209,551.711
587.268,570.934
446.446,275.293
592.307,589.982
544.822,431.72
547.542,439.952
548.874,446.495
550.747,449.53
545.74,435.678
555.559,465.552
557.559,472.881
558.928,476.054
559.734,478.785
576.029,534.44
561.148,484.368
565.288,498.745
564.685,497.05
567.77,507.672
578.245,543.178
576.004,536.576
581.074,552.933
579.102,547.031
582.471,558.677
578.005,544.096
579.364,548.801
586.029,569.093
585.561,570.134
582.761,561.328
584.997,569.532
587.907,578.915
586.723,575.955
586.157,574.048
586.494,575.35
591.184,588.642
590.982,589.842
589.562,586.089
589.145,584.899
590.982,589.842
588.576,583.02
591.217,591.42
589.194,585.362
592.611,594.013
595.509,601.577
591.078,592.174
591.159,592.586
590.749,591.179
590.791,591.383
591.108,592.501
592.872,597.644
595.509,601.577
592.011,595.808
595.531,601.775
594.497,600.924
591.786,595.089
593.366,599.538
234.407,6.05661
509.924,335.301
492.906,313.307
509.802,334.945
259.782,32.2847
503.555,327.059
494.545,316.21
509.955,335.81
510.571,336.93
504.697,329.334
496.219,319.333
496.219,319.333
512.299,341.034
512.432,341.742
512.949,342.861
499.885,326.597
516.127,349.343
357.383,143.429
516.395,351.634
516.54,353.112
514.46,351.284
520.354,361.883
516.622,356.472
523.356,369.839
527.526,381.145
526.996,380.182
525.101,377.337
528.143,383.241
525.293,381.761
530.897,390.847
530.885,390.597
531.638,392.794
532.824,396.098
533.223,397.591
430.288,246.143
535.512,403.884
514.134,372.69
533.71,401.752
539.259,414.932
234.574,7.09894
257.334,29.8231
230.686,4.40176
257.422,29.929
264.18,37.5935
313.695,93.2252
297.313,73.8919
316.305,95.5596
274.33,49.5
261.934,30.1897
257.604,30.1897
248.658,20.0994
348.112,133.983
242.891,13.6733
307.023,87.5703
441.834,241.776
399.199,191.939
374.848,164.336
330.051,114.001
258.023,30.9485
487.882,299.87
252.537,24.8921
494.705,309.185
266.046,40.4924
294.752,74.4184
464.155,269.29
489.562,302.261
426.072,223.224
278.101,54.6247
469.615,276.443
469.615,276.443
469.615,276.443
236.214,6.46314
429.235,227.044
483.519,294.461
429.235,227.044
229.978,2.4815
451.103,253.355
501.544,318.901
252.558,25.3115
280.686,58.5159
242.414,13.093
502.016,319.632
435.535,234.672
454.118,257.133
435.535,234.672
499.392,316.127
487.313,299.713
502.441,320.32
460.007,264.542
242.14,12.8465
496.153,311.771
477.125,286.353
392.499,185.278
477.125,286.353
462.868,268.162
417.838,214.174
479.421,289.399
231.687,2.82145
490.609,304.296
497.15,313.228
492.076,306.34
501.264,319.021
503.489,322.133
237.664,7.64067
447.979,249.905
270.232,47.0395
349.362,137.068
424.108,221.681
493.426,308.224
286.434,66.2263
451.037,253.701
471.027,278.604
451.037,253.701
451.037,253.701
237.43,7.37165
427.254,225.456
494.666,309.954
454.061,257.479
487.435,300.129
500.902,318.711
476.033,285.133
476.033,285.133
380.857,172.507
476.033,285.133
504.482,323.865
476.033,285.133
478.382,288.233
410.708,206.533
247.601,20.2271
459.983,264.944
497.774,314.296
459.983,264.944
501.452,319.502
413.816,210.151
490.714,304.583
333.668,119.991
439.875,240.691
292.002,73.1344
416.946,213.8
480.622,291.213
501.949,320.214
482.745,294.06
416.946,213.8
482.745,294.06
493.521,308.452
420.096,217.48
446.154,248.345
494.757,310.176
392.467,185.804
494.757,310.176
494.757,310.176
502.805,321.437
484.748,296.766
238.407,9.16216
395.445,189.219
471.081,279.192
367.487,157.878
423.265,221.194
503.172,321.961
495.887,311.763
370.209,160.952
398.455,192.677
372.931,164.063
490.022,303.97
401.497,196.181
323.434,109.006
502.304,320.75
347.647,135.922
432.857,232.532
491.537,306.057
458.4,263.472
378.518,170.399
325.494,111.34
378.518,170.399
378.518,170.399
413.98,210.655
502.727,321.372
436.07,236.367
461.346,267.161
410.814,206.967
417.172,214.388
482.829,294.639
494.219,309.768
442.485,244.099
505.28,325.01
500.819,318.797
503.455,322.448
484.828,297.303
467.032,274.348
362.847,152.969
495.397,311.403
362.847,152.969
258.968,32.5733
334.077,120.99
496.473,312.897
362.847,152.969
469.752,277.822
501.392,319.623
503.768,322.914
365.52,155.964
504.928,324.535
423.626,221.979
256.73,33.7674
474.902,284.464
490.079,304.347
505.727,325.696
426.879,225.827
477.315,287.609
491.585,306.382
492.974,308.268
433.412,233.607
504.538,324.063
399.284,194.006
479.612,290.623
461.074,267.119
503.186,322.204
461.074,267.119
506.222,326.46
436.681,237.526
495.422,311.61
503.849,323.149
411.952,208.579
505.827,325.956
411.952,208.579
439.941,241.456
323.108,108.823
415.194,212.344
243.14,18.162
415.194,212.344
487.562,301.214
469.526,277.915
443.185,245.389
415.194,212.344
355.733,145.099
474.677,284.589
452.735,257.109
391.481,185.261
506.147,326.482
506.332,326.769
499.901,317.819
499.901,317.819
394.571,188.785
505.212,325.14
397.698,192.361
428.35,227.815
500.569,318.759
505.984,326.263
363.695,154.007
506.529,327.119
483.578,296.292
505.984,326.263
505.524,325.619
506.073,326.41
404.056,199.668
410.537,207.168
438.259,239.705
497.839,315.228
374.966,166.627
488.949,303.462
506.308,326.815
413.815,210.986
472.711,282.433
472.711,282.433
506.377,326.94
447.982,251.598
345.829,133.946
380.859,173.263
380.859,173.263
417.112,214.843
315.801,100.417
505.408,325.591
506.443,327.062
477.515,288.697
454.242,259.385
505.722,326.089
506.688,327.488
457.277,263.197
353.513,142.467
505.863,326.314
495.591,312.456
506.387,327.061
463.112,270.594
506.882,327.88
497.561,315.162
502.877,322.284
502.877,322.284
399.477,194.47
487.392,301.797
498.425,316.354
499.216,317.449
255.862,32.8337
490.512,305.992
402.698,198.185
499.938,318.454
405.946,201.944
506.532,327.45
443.504,246.511
507.028,328.228
491.907,307.876
446.69,250.446
506.623,327.614
507.057,328.297
504.599,324.801
506.294,327.21
506.294,327.21
482.303,295.565
496.484,314.114
505.338,325.925
219.352,1.29811
219.723,1.34188
226.258,4.70886
223.397,2.47954
222.913,3.11294
222.384,1.92925
221.399,3.14064
222.738,3.63632
247.711,23.6674
296.207,68.9082
280.215,53.4493
343.109,114.661
266.379,40.3461
280.212,53.4493
270.493,46.266
288.247,61.242
343.109,114.661
268.08,41.6839
306.999,79.6986
343.109,114.661
267.393,41.1634
374.358,147.739
363.131,134.234
232.631,10.7316
363.131,134.234
336.26,108.432
361.302,132.457
280.212,53.4493
280.82,54.0486
250.885,25.6849
363.807,136.432
363.131,134.234
363.131,134.234
356.98,129.617
366.738,138.574
360.427,132.36
366.738,138.574
340.926,114.01
291.526,64.7279
302.6,76.0469
340.926,114.01
257.973,32.1508
374.358,147.739
372.18,145.555
386.914,162.9
330.031,103.008
348.422,123.048
374.358,147.739
376.059,150.253
370.907,145.014
350.697,124.354
292.39,65.6805
378.369,152.594
292.39,65.6805
374.624,149.547
376.059,150.253
338.506,113.147
382.517,157.645
382.517,157.645
363.093,138.809
291.368,63.8151
348.422,123.048
284.683,58.0562
351.057,126.273
382.517,157.645
386.792,162.9
353.759,129.607
275.493,48.8175
269.125,42.5685
232.598,9.54649
329.71,104.63
382.371,159.125
378.445,154.251
378.445,154.251
353.759,129.607
366.163,142.737
377.269,154.504
302.082,74.7573
329.806,104.63
228.177,6.31256
302.731,76.0469
296.068,69.9171
320.06,95.0374
395.71,174.01
380.957,159.154
353.759,129.607
400.336,179.862
333.691,109.512
362.282,140.243
400.336,179.862
384.719,163.934
394.697,174.721
380.957,159.154
362.282,140.243
317.778,91.1756
405.055,185.9
354.055,129.607
394.697,174.721
248.781,22.7878
398.961,180.214
320.063,95.0374
411.072,194.452
232.564,9.03725
414.714,198.474
312.902,88.431
392.446,173.85
414.714,198.474
392.446,173.85
383.018,164.09
241.941,16.7597
342.397,120.356
301.323,76.2725
407.648,191.537
419.615,204.95
424.531,211.498
419.615,204.95
244.187,18.6242
424.531,211.498
424.531,211.498
429.439,218.069
328.969,106.055
289.117,63.2164
434.311,224.616
377.829,159.969
289.933,64.2037
416.448,203.131
397.527,182.753
349.64,129.441
381.121,164.17
429.958,219.543
299.639,73.5747
381.121,164.17
259.918,33.3958
271.717,45.2341
289.119,63.2164
434.311,224.616
367.021,148.813
384.465,168.441
439.119,231.093
255.551,29.0722
367.021,148.813
401.243,187.541
320.898,98.3325
425.226,214.748
384.465,168.441
352.198,132.638
429.561,220.487
228.239,5.59111
439.119,231.093
384.465,168.441
429.561,220.487
248.9,22.6377
260.094,33.5402
416.534,205.214
314.389,90.2708
387.856,172.771
416.534,205.214
320.899,98.3325
335.084,113.646
347.155,126.327
322.68,100.533
315.496,90.2708
448.428,243.645
337.239,116.34
408.723,197.177
339.483,119.118
373.071,156.442
443.675,237.919
230.328,6.69017
438.042,231.684
291.653,66.2911
282.07,56.2236
291.955,66.2911
452.875,249.635
394.754,181.552
438.042,231.684
379.352,164.312
416.208,206.81
292.559,67.3906
457.153,255.387
237.155,11.8179
442.155,237.102
457.153,255.387
266.499,39.9865
379.352,164.312
416.208,206.81
260.642,33.9643
346.652,127.964
346.652,127.964
456.321,254.806
366.022,149.78
419.93,211.587
436.263,230.914
330.496,110.152
450.055,247.538
465.113,266.133
332.63,112.776
405.283,194.85
405.283,194.85
465.113,266.133
453.819,252.545
440.033,235.84
443.725,240.667
463.914,265.034
385.823,172.362
408.812,199.278
472.182,275.84
443.725,240.667
472.182,275.84
249.056,22.1399
401.785,190.414
475.361,280.298
375.043,160.889
375.043,160.889
232.501,7.75879
334.865,115.491
447.328,245.386
450.838,249.988
296.692,72.2145
415.851,208.073
395.775,184.654
261.332,34.5049
475.361,280.298
478.301,284.498
357.196,140.954
378.143,164.704
357.196,140.954
399.13,188.784
285.567,60.3635
399.13,188.784
478.301,284.498
399.13,188.784
249.069,22.0321
399.13,188.784
313.549,91.2755
381.278,168.567
399.13,188.784
339.476,121.195
359.99,144.394
467.457,270.995
339.476,121.195
381.278,168.567
457.558,258.828
316.91,95.3999
483.476,292.127
405.857,197.064
444.849,243.376
409.217,201.206
485.728,295.521
409.217,201.206
448.177,247.621
476.062,282.916
429.675,225.251
299.97,76.389
484.182,293.733
409.217,201.206
268.981,42.5247
486.282,296.82
412.567,205.347
302.518,79.5166
466.819,271.122
256.737,29.4162
436.384,233.628
491.286,303.935
371.649,158.699
436.384,233.628
374.653,162.365
480.995,289.833
480.995,289.833
322.504,102.273
489.954,302.224
442.924,241.885
442.924,241.885
400.492,192.19
460.742,263.793
442.924,241.885
463.677,267.636
279.641,54.3904
463.677,267.636
425.805,221.795
425.805,221.795
292.877,69.3485
360.51,146.99
494.298,308.54
386.862,177.15
482.046,291.705
384.806,177.15
330.939,112.773
386.862,177.15
497.42,313.013
281.018,56.1388
366.187,153.89
236.83,9.55978
330.939,112.773
330.939,112.773
435.5,233.877
484.125,294.588
366.187,153.89
471.926,278.621
413.34,207.842
369.058,157.366
497.509,313.096
458.391,261.785
281.769,57.1014
369.058,157.366
333.234,115.62
416.534,211.709
393.023,184.55
474.473,282.07
242.913,22.6893
242.913,22.6893
269.431,40.9447
247.659,25.1309
269.298,40.9447
257.12,31.0973
276.429,45.7999
259.767,33.5052
281.748,49.2692
277.633,46.1041
257.121,31.0973
263.923,36.1718
269.457,40.9447
245.378,23.9627
287.375,52.9427
286.496,52.4482
286.478,52.4482
285.234,51.5086
277.193,46.1041
288.064,52.7245
277.215,46.1041
287.189,52.9427
288.135,53.4187
287.617,52.9641
288.562,53.3892
288.99,53.8725
279.378,46.9553
289.012,53.8725
287.749,52.3153
290.851,54.7782
280.628,47.2626
288.555,53.1595
257.892,31.1416
289.967,54.3203
272.72,41.8913
291.404,54.9736
286.992,52.3153
261.616,33.8079
269.573,39.4633
289.548,54.0477
292.114,55.2602
268.423,39.0665
284.276,50.449
289.828,53.6222
279.364,46.9553
262.631,34.1578
237.9,17.7906
266.004,36.7802
291.832,55.2602
290.381,54.2822
291.405,54.9736
292.216,55.2602
291.954,55.2602
289.427,53.8239
292.752,55.7774
262.061,33.9659
255.736,29.1805
292.748,55.7774
280.869,47.5991
279.159,46.0302
293.765,56.3397
292.233,55.3113
279.593,46.0302
293.24,55.8987
296.217,58.0324
296.711,58.3607
294.685,56.954
289.862,53.5748
294.686,56.954
295.231,57.3074
271.864,40.6957
284.671,49.9153
290.902,54.1973
272.356,41.0871
295.236,57.3074
296.673,58.3607
295.705,57.626
276.236,43.8509
285.401,50.5164
296.859,58.0108
297.713,59.1621
260.343,32.3659
298.005,59.1621
294.24,56.696
297.058,58.8447
251.645,25.9566
272.641,41.0871
299.017,60.034
298.564,59.7476
291.008,54.7642
299.833,60.9791
287.772,52.5917
294.411,57.2675
300.93,61.9999
258.002,30.6425
278.66,45.8603
299.833,60.9791
297.151,59.2692
246.975,22.4795
283.314,49.3002
299.155,60.722
297.145,59.2692
299.155,60.722
299.895,60.6164
301.138,61.9999
247.042,22.4795
299.294,61.3303
299.508,60.034
262.456,34.0515
292.028,55.5974
293.72,57.4517
284.823,50.7182
275.756,43.965
302.815,63.8745
281.287,48.4661
303.278,64.2828
300.411,62.4764
302.727,63.8745
299.277,61.3303
304.33,64.2828
275.085,43.4057
267.133,37.7376
302.595,64.1087
304.533,65.5521
302.594,64.1087
303.958,65.126
291.373,56.135
291.228,56.135
305.816,66.9102
302.686,64.1087
252.281,26.4379
305.831,66.9102
306.559,67.8945
303.005,65.021
249.947,24.7608
255.227,31.1401
307.17,68.3581
272.392,41.9756
303.82,65.4051
305.108,66.7896
307.17,68.3581
268.857,39.9982
296.772,60.7924
305.352,67.9071
250.076,24.9658
278.056,46.7672
310.018,71.5132
306.444,68.2616
295.704,62.1511
283.902,51.0616
302.228,65.2997
309.365,71.0109
306.637,68.2616
310.018,71.5132
310.018,71.5132
298.989,63.4146
309.237,71.4451
299.473,63.4146
310.838,72.6851
311.514,73.2067
310.838,72.6851
312.371,74.4227
274.476,44.8706
295.163,60.8357
313.072,74.9641
268.895,39.9982
308.284,71.0855
248.043,23.6978
301.634,66.2715
310.718,73.1369
305.844,69.8574
291.757,58.8803
285.883,54.1212
309.516,72.7544
257.039,31.0493
316.326,78.6328
297.278,63.4911
315.574,78.0492
253.68,26.1386
318.027,80.5341
316.326,78.6328
316.341,78.6328
303.809,69.2459
315.408,78.4872
315.408,78.4872
308.604,73.0873
315.586,78.4872
315.408,78.4872
318.027,80.5341
310.028,74.7356
299.528,66.1957
315.409,78.4872
318.033,80.5341
318.306,81.8489
294.51,62.4654
317.074,80.3485
318.981,81.8489
318.981,81.8489
318.994,81.8489
318.786,82.2575
261.555,35.0494
261.84,35.4235
311.494,76.41
306.407,72.2739
289.079,58.255
295.483,63.6523
295.762,63.6523
323.492,86.5685
314.06,78.122
296.542,64.8479
323.318,85.8726
277.562,48.554
325.441,88.7393
324.528,88.0067
325.476,88.7393
319.04,83.5548
284.213,54.6267
322.683,86.2789
310.571,77.032
325.441,88.7393
325.442,88.7393
315.691,79.8866
326.519,90.2461
311.395,77.032
327.471,91.0197
328.583,92.6075
327.471,91.0197
273.085,45.3932
291.725,61.3318
324.292,88.4252
327.471,91.0197
327.472,91.0197
279.335,50.647
329.576,93.4265
322.694,87.6679
322.644,87.6679
313.561,80.5025
263.18,36.8479
331.775,95.9741
313.561,80.5025
306.867,74.7282
331.775,95.9741
330.445,95.5908
328.315,93.0687
319.585,85.6412
330.736,95.1054
330.92,95.5908
293.667,63.514
321.342,87.7556
321.356,87.7556
294.562,64.67
316.753,84.3181
309.606,78.0021
323.192,89.9824
336.452,101.535
336.452,101.535
336.452,101.535
311.039,79.7558
274.604,47.1763
274.84,47.1763
336.452,101.535
288.895,60.1732
338.942,104.56
337.746,103.512
325.106,92.3243
318.686,86.3696
338.942,104.56
305.186,74.3477
338.942,104.56
327.094,94.78
327.094,94.78
296.579,67.1222
341.543,107.748
341.543,107.748
340.288,106.63
255.701,30.6513
341.543,107.748
297.622,68.4126
275.66,48.4355
234.236,15.9069
332.926,100.034
244.44,21.0472
342.934,109.903
305.824,75.9315
321.96,90.7544
347.087,114.601
270.082,43.5332
291.144,62.2623
337.644,105.882
347.087,114.601
325.727,95.4868
247.313,23.5869
350.038,118.254
283.854,56.1678
292.392,64.4381
318.922,89.5999
353.117,122.047
353.117,122.047
309.868,80.9843
351.57,120.594
353.117,122.047
241.541,18.6605
285.202,57.864
356.322,125.976
354.688,124.423
350.96,120.866
356.322,125.976
256.644,31.5595
356.322,125.976
271.812,45.3931
331.854,103.098
357.933,128.377
340.586,111.587
219.076,1.29949
219.012,1.29803
219.01,1.30159
219.069,1.30234
219.086,1.98817
229.919,15.5585
228.403,12.7599
219.141,2.85106
219.225,1.31394
227.382,8.91758
222.41,4.67267
221.91,5.44407
220.236,2.83759
219.383,1.30708
219.452,1.33406
219.748,2.19241
232.396,11.6992
221.507,9.88302
226.427,7.04292
227.08,9.21577
232.422,11.6126
220.296,2.56486
222.457,4.6291
224.082,5.29961
234.675,13.3304
230.222,9.77671
224.112,5.24685
234.798,13.3237
230.006,15.1545
234.823,13.3541
233.471,13.296
239.397,16.968
236.809,15.0424
234.929,13.2082
347.841,135.644
458.816,265.663
503.169,323.036
507.108,328.471
461.651,269.276
503.561,323.602
461.651,269.276
507.243,328.743
503.561,323.602
507.213,328.698
499.769,318.648
435.56,237.143
438.769,241.074
507.264,328.861
438.769,241.074
504.84,325.484
445.036,248.823
445.036,248.823
505.342,326.243
228.632,2.06961
478.557,291.234
507.431,329.214
502.579,322.603
507.535,329.441
503.413,323.798
482.348,296.254
507.595,329.581
507.187,328.972
485.678,300.699
229.338,2.80184
487.177,302.713
507.581,329.596
231.062,4.53768
500.601,320.358
344.527,130.902
432.309,233.451
501.148,321.133
471.213,282.331
390.206,183.337
505.513,326.931
