"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
1504,5146,0,2.0618,0.035779,1.1256e-06
1025,5215,0,2.0245,0.016608,-6.7005e-08
1329,5100,0,2.0785,0.029549,9.3927e-08
1149,5237,0,2.0296,0.020923,1.6723e-07
1446,5231,0,2.0697,0.034951,-1.1351e-06
1389,5241,0,2.0325,0.030312,-1.8552e-07
1331,5243,0,2.0265,0.028603,1.7518e-07
1505,5238,0,2.0365,0.035174,2.7953e-10
1271,5245,0,2.0217,0.025838,3.0704e-08
1091,5227,0,1.9261,0.018432,6.0941e-07
1271,5242,0,2.0196,0.026859,-1.6733e-07
1088,5244,0,1.9904,0.018386,5.3454e-08
1151,5230,0,1.9651,0.021051,-1.7392e-07
1028,5165,0,1.9414,0.016026,-7.1146e-07
708,5222,0,1.8733,0.0024251,-4.4447e-07
1563,5208,0,1.9509,0.03984,-2.5536e-07
1274,5239,0,1.9578,0.026441,-8.8493e-08
1214,5084,0,1.9364,0.022737,-3.1431e-07
1152,5248,0,1.9428,0.020307,2.6956e-07
1618,5249,0,1.9503,0.04149,7.8592e-08
1673,5252,0,1.9331,0.045055,4.6149e-08
1618,5247,0,1.9369,0.040659,-5.2088e-07
1276,5251,0,1.9018,0.026728,3.3812e-08
1729,5179,0,1.8803,0.04633,5.4783e-07
1452,5255,0,1.8902,0.034699,9.7207e-07
1676,5200,0,1.8757,0.044021,1.732e-07
1565,5205,0,1.891,0.038865,-1.9307e-06
1337,5250,0,1.8732,0.028309,9.6719e-08
1277,5260,0,1.8738,0.025832,-8.8661e-09
1396,5265,0,1.8515,0.030318,-2.8896e-08
1338,5261,0,1.8515,0.02956,1.0002e-06
1278,5254,0,1.8326,0.025716,-1.3715e-07
1622,5253,0,1.8348,0.041693,-1.3712e-07
1623,5190,0,1.8247,0.041812,4.981e-07
1943,5158,0,1.7494,0.056064,-4.4588e-07
1455,5258,0,1.8062,0.034417,1.114e-08
1733,5226,0,1.795,0.047697,-2.1743e-07
1678,5246,0,1.8106,0.045004,2.7168e-07
1161,5263,0,1.726,0.020395,-2.3239e-07
1342,5267,0,1.7542,0.029178,7.0766e-08
1458,5268,0,1.752,0.034878,1.6599e-09
1223,5266,0,1.7202,0.024512,4.525e-07
1459,5270,0,1.7209,0.033294,6.5615e-07
1040,5271,0,1.659,0.017158,1.1491e-06
1345,5264,0,1.6755,0.028752,8.0887e-07
1793,5105,0,1.6313,0.048609,-1.802e-06
1463,5275,0,1.6279,0.033763,-1.0261e-08
1166,5192,0,1.6078,0.020254,-7.8387e-07
1576,5257,0,1.6252,0.038767,4.9371e-07
1229,5262,0,1.5994,0.024341,4.3561e-07
1167,5272,0,1.5816,0.019916,4.3662e-07
1633,5276,0,1.5996,0.040816,-1.2273e-08
1742,5259,0,1.5942,0.045571,-1.2565e-06
1900,5181,0,1.5794,0.055247,3.1423e-07
1899,5224,0,1.5898,0.053387,-9.3451e-07
1290,5281,0,1.5754,0.025177,-2.0756e-06
1291,5290,0,1.5541,0.026394,3.1009e-07
1231,5279,0,1.5412,0.024,5.5942e-07
1745,5274,0,1.5408,0.047644,-6.9999e-07
1468,5282,0,1.5396,0.034213,4.0252e-07
1527,5292,0,1.5103,0.03725,-7.7264e-08
1527,5284,0,1.5072,0.035971,2.5788e-07
1746,5256,0,1.5085,0.047092,-3.8034e-08
1583,5273,0,1.5002,0.037874,-2.5945e-07
1747,5285,0,1.4943,0.045659,1.1447e-06
1905,5152,0,1.4765,0.05517,-1.0051e-06
1472,5294,0,1.4631,0.034673,-1.3745e-08
1114,5293,0,1.4284,0.018429,-1.3638e-07
1803,5236,0,1.4423,0.048106,1.8461e-07
1696,5296,0,1.4366,0.044413,6.3614e-08
1359,5300,0,1.4091,0.027442,-1.835e-07
1417,5214,0,1.4094,0.031616,6.4129e-07
1534,5305,0,1.3901,0.035546,-1.5002e-06
1241,5298,0,1.376,0.023396,-5.566e-09
1589,5288,0,1.3816,0.039036,-9.8693e-08
1589,5297,0,1.384,0.039461,2.0161e-07
